invoice_id,customer_id,due_date,invoice_amount,days_overdue,prior_late_payments,dispute_flagged_in_ar,avg_days_late_last_6_invoices,purchase_order_required,purchase_order_on_invoice,invoice_revision_count,amount_variance_vs_contract_pct,acknowledged_in_portal,hour_of_day,true_root_cause,logged_action,logged_recovered,po_do_nothing,po_automated_reminder,po_automated_reminder_with_payment_plan_offer,po_escalate_to_collections
inv_000610,cust_001402,2026-04-03T00:00:00,15939.21,60,4,False,0.6,True,False,1,2.32,False,18,invoice_error,escalate_to_collections,False,False,False,False,False
inv_000611,cust_000693,2026-06-11T00:00:00,84980.13,15,3,False,3.2,True,False,0,6.92,True,17,invoice_error,escalate_to_collections,False,False,False,False,False
inv_000612,cust_000227,2026-05-27T00:00:00,11480.13,5,0,True,6.0,True,True,1,7.49,False,11,dispute_pending,automated_reminder,False,False,False,False,False
inv_000613,cust_001406,2026-05-03T00:00:00,12135.0,15,0,False,5.1,False,True,0,1.08,True,10,cash_flow_issue,automated_reminder,True,False,True,True,True
inv_000614,cust_000914,2026-01-18T00:00:00,50300.45,5,6,False,8.0,True,True,0,0.61,True,12,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000615,cust_000734,2026-02-28T00:00:00,6468.68,30,3,False,8.8,True,True,3,16.91,False,10,invoice_error,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000616,cust_001281,2026-04-15T00:00:00,3000.0,1,0,False,1.6,False,True,0,0.24,True,15,cash_flow_issue,escalate_to_collections,False,False,False,True,False
inv_000617,cust_000914,2026-07-17T00:00:00,30194.74,30,4,False,7.6,True,True,0,0.02,True,17,cash_flow_issue,do_nothing,False,False,False,False,False
inv_000618,cust_000368,2026-03-02T00:00:00,38589.13,5,0,False,2.1,True,True,0,12.09,True,10,invoice_error,escalate_to_collections,False,False,False,False,False
inv_000619,cust_000449,2026-04-08T00:00:00,1060362.94,15,6,False,29.6,True,True,0,1.59,True,10,chronic_late_payer,automated_reminder,False,False,False,False,False
inv_000620,cust_000449,2026-04-25T00:00:00,1016028.95,60,6,True,14.1,False,True,0,7.37,True,17,dispute_pending,automated_reminder,False,False,False,False,False
inv_000621,cust_000173,2026-02-21T00:00:00,24334.37,5,6,False,20.4,True,True,0,0.3,True,17,chronic_late_payer,automated_reminder,False,True,False,False,True
inv_000622,cust_001199,2026-01-05T00:00:00,39170.09,1,4,True,6.7,True,True,1,0.42,True,13,dispute_pending,escalate_to_collections,False,False,False,True,False
inv_000623,cust_000033,2026-04-18T00:00:00,37193.6,45,4,True,9.4,True,True,0,0.36,False,10,dispute_pending,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000624,cust_000966,2026-01-28T00:00:00,16104.93,1,3,False,8.4,True,True,0,1.08,True,18,cash_flow_issue,do_nothing,False,False,True,False,True
inv_000625,cust_000825,2026-01-28T00:00:00,25756.14,120,6,False,8.4,True,True,0,0.85,True,15,cash_flow_issue,automated_reminder,False,False,False,False,True
inv_000626,cust_001465,2026-07-05T00:00:00,16730.5,5,3,False,28.6,True,True,1,0.76,True,10,chronic_late_payer,automated_reminder,True,False,True,True,False
inv_000627,cust_001256,2026-01-31T00:00:00,17549.61,15,4,False,5.8,True,True,0,0.11,False,13,cash_flow_issue,escalate_to_collections,True,True,True,True,True
inv_000628,cust_001385,2026-04-07T00:00:00,35693.76,15,6,False,16.4,True,True,0,0.45,False,9,chronic_late_payer,do_nothing,True,True,True,True,True
inv_000629,cust_000109,2026-03-10T00:00:00,72225.01,45,1,False,8.0,False,True,0,6.98,False,14,invoice_error,automated_reminder,False,False,False,False,False
inv_000630,cust_001238,2026-07-16T00:00:00,5546.16,5,0,True,6.4,True,True,0,0.26,True,14,dispute_pending,do_nothing,False,False,False,True,True
inv_000631,cust_000497,2026-05-25T00:00:00,13427.55,60,8,False,30.4,True,True,0,1.35,True,16,chronic_late_payer,escalate_to_collections,True,False,True,False,True
inv_000632,cust_000204,2026-06-28T00:00:00,16798.77,1,2,True,8.3,False,True,0,3.04,True,18,dispute_pending,do_nothing,True,True,False,True,False
inv_000633,cust_000245,2026-07-08T00:00:00,828419.39,15,7,False,14.7,True,False,0,0.68,True,18,chronic_late_payer,escalate_to_collections,True,True,True,True,True
inv_000634,cust_000477,2026-02-26T00:00:00,23848.2,1,0,False,1.3,True,True,0,1.34,True,16,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,False,True,False
inv_000635,cust_000877,2026-01-23T00:00:00,25179.47,30,4,False,10.4,True,True,0,0.31,True,9,cash_flow_issue,do_nothing,False,False,False,False,False
inv_000636,cust_000734,2026-02-23T00:00:00,8622.85,1,3,False,4.2,False,True,0,0.34,True,12,cash_flow_issue,automated_reminder,True,False,True,True,False
inv_000637,cust_001376,2026-01-27T00:00:00,44190.8,45,5,True,5.8,False,True,0,8.5,True,10,dispute_pending,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000638,cust_000315,2026-06-05T00:00:00,42486.98,1,2,False,22.4,False,True,0,1.82,False,11,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,True,True,False,True
inv_000639,cust_001412,2026-05-23T00:00:00,70559.36,30,3,False,12.1,False,True,0,0.23,True,14,cash_flow_issue,automated_reminder,True,False,True,False,True
inv_000640,cust_000257,2026-03-12T00:00:00,201688.77,5,0,True,3.0,True,True,0,6.66,True,18,dispute_pending,escalate_to_collections,False,False,True,True,False
inv_000641,cust_000001,2026-03-12T00:00:00,28052.27,60,3,False,3.0,False,True,2,17.59,False,12,invoice_error,do_nothing,False,False,False,False,False
inv_000642,cust_000664,2026-04-09T00:00:00,14774.45,45,5,False,12.5,False,True,0,0.5,True,9,cash_flow_issue,do_nothing,False,False,False,False,True
inv_000643,cust_001001,2026-04-25T00:00:00,39969.46,30,4,False,3.0,True,False,1,3.22,True,15,invoice_error,escalate_to_collections,False,False,False,False,False
inv_000644,cust_000981,2026-04-17T00:00:00,38984.91,1,1,True,7.2,True,True,0,2.14,True,16,dispute_pending,escalate_to_collections,False,False,False,True,False
inv_000645,cust_001256,2026-01-13T00:00:00,19673.6,90,4,False,8.1,True,True,0,1.16,True,18,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000646,cust_000981,2026-02-04T00:00:00,61969.52,1,1,False,2.8,True,True,1,3.63,False,11,invoice_error,do_nothing,False,False,False,False,False
inv_000647,cust_000750,2026-04-24T00:00:00,22135.21,5,5,False,18.1,False,True,1,1.33,True,15,chronic_late_payer,automated_reminder,True,True,True,True,False
inv_000648,cust_001431,2026-05-19T00:00:00,14984.1,5,1,False,6.1,True,True,0,1.23,False,17,chronic_late_payer,do_nothing,False,False,False,True,False
inv_000649,cust_001406,2026-07-07T00:00:00,7608.34,45,8,False,24.8,True,True,0,0.48,True,11,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,False,True,True,True
inv_000650,cust_000662,2026-07-09T00:00:00,44872.05,30,0,False,6.7,True,True,0,0.54,True,13,cash_flow_issue,do_nothing,False,False,True,True,True
inv_000651,cust_001001,2026-02-06T00:00:00,65808.37,30,7,False,7.9,False,True,0,0.95,True,15,chronic_late_payer,automated_reminder,True,True,True,True,False
inv_000652,cust_001237,2026-02-17T00:00:00,48370.8,1,5,False,20.0,True,True,0,0.76,False,16,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,False,True,True,True
inv_000653,cust_000510,2026-02-08T00:00:00,50228.98,60,6,False,18.0,True,True,0,1.72,True,12,chronic_late_payer,escalate_to_collections,True,False,False,False,True
inv_000654,cust_000720,2026-05-23T00:00:00,77492.56,90,1,False,9.1,False,True,0,5.73,False,12,invoice_error,escalate_to_collections,False,False,False,False,False
inv_000655,cust_001317,2026-03-16T00:00:00,13097.44,60,2,False,0.0,True,True,0,0.35,True,11,cash_flow_issue,do_nothing,False,False,True,True,True
inv_000656,cust_000077,2026-02-06T00:00:00,14793.23,30,8,False,6.8,True,True,0,0.03,True,15,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000657,cust_000150,2026-05-21T00:00:00,170711.08,45,0,False,17.0,True,True,0,1.06,False,16,chronic_late_payer,automated_reminder,False,False,False,True,False
inv_000658,cust_001283,2026-05-22T00:00:00,134526.09,15,6,False,19.9,True,True,0,2.09,True,11,chronic_late_payer,escalate_to_collections,False,False,True,False,False
inv_000659,cust_000741,2026-06-03T00:00:00,12154.73,45,3,False,7.6,True,True,0,0.18,True,17,cash_flow_issue,do_nothing,True,True,True,False,True
inv_000660,cust_000195,2026-05-24T00:00:00,184972.3,30,5,False,6.0,True,True,0,0.32,True,9,cash_flow_issue,do_nothing,True,True,False,False,False
inv_000661,cust_000530,2026-05-10T00:00:00,32542.49,45,2,False,8.2,True,True,0,0.11,True,13,cash_flow_issue,escalate_to_collections,False,True,True,False,False
inv_000662,cust_000744,2026-05-18T00:00:00,18758.5,5,2,False,0.1,True,True,1,9.04,False,13,invoice_error,escalate_to_collections,False,False,False,False,False
inv_000663,cust_000750,2026-05-04T00:00:00,11989.3,30,2,False,6.3,False,True,0,0.66,False,18,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,True,False,False
inv_000664,cust_001156,2026-01-05T00:00:00,34371.65,30,0,True,4.5,True,True,1,3.94,True,16,dispute_pending,do_nothing,False,False,False,False,False
inv_000665,cust_001254,2026-03-31T00:00:00,56737.51,1,7,False,33.4,True,True,0,1.17,False,10,chronic_late_payer,do_nothing,False,False,True,True,True
inv_000666,cust_000167,2026-06-11T00:00:00,42461.87,1,4,False,10.4,False,True,0,0.94,True,11,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,False,True,False
inv_000667,cust_001488,2026-06-06T00:00:00,17266.08,30,0,False,5.4,True,True,0,0.38,True,12,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,False,True,True
inv_000668,cust_001342,2026-01-12T00:00:00,40484.3,1,4,False,13.2,True,True,0,2.26,False,10,cash_flow_issue,automated_reminder,False,False,False,False,False
inv_000669,cust_000323,2026-01-06T00:00:00,23572.41,5,5,False,12.7,False,True,0,1.85,False,11,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,False,True,True,True
inv_000670,cust_000530,2026-04-20T00:00:00,10876.97,90,2,False,6.7,False,True,0,0.3,True,9,dispute_pending,escalate_to_collections,False,False,False,False,False
inv_000671,cust_001336,2026-07-17T00:00:00,65155.18,5,2,False,4.0,True,True,1,1.53,True,11,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,True,True,True,False
inv_000672,cust_001452,2026-01-12T00:00:00,83669.02,1,1,False,4.7,True,True,1,5.63,False,9,invoice_error,escalate_to_collections,False,False,False,False,False
inv_000673,cust_001439,2026-03-08T00:00:00,9855.07,45,5,False,11.4,True,True,0,0.64,True,13,cash_flow_issue,escalate_to_collections,False,False,False,True,False
inv_000674,cust_001377,2026-03-14T00:00:00,20457.17,15,0,False,6.7,False,True,0,1.61,True,10,cash_flow_issue,automated_reminder,True,False,True,False,False
inv_000675,cust_000744,2026-05-12T00:00:00,12806.7,30,2,False,14.1,True,True,0,1.2,False,13,cash_flow_issue,escalate_to_collections,False,False,True,False,False
inv_000676,cust_000010,2026-03-10T00:00:00,7875.02,1,0,True,7.0,True,True,1,3.33,True,9,dispute_pending,automated_reminder,False,False,False,False,False
inv_000677,cust_000561,2026-07-18T00:00:00,48061.26,90,3,False,17.0,True,True,0,1.11,True,16,chronic_late_payer,automated_reminder,False,False,False,False,True
inv_000678,cust_001253,2026-03-18T00:00:00,25794.2,15,1,False,3.0,True,True,0,2.36,False,17,cash_flow_issue,automated_reminder,False,False,False,True,False
inv_000679,cust_000168,2026-05-22T00:00:00,94480.35,5,1,False,9.5,False,True,0,1.53,True,16,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,True,True,True
inv_000680,cust_000339,2026-06-27T00:00:00,20341.07,5,3,False,9.8,False,True,1,0.43,False,10,chronic_late_payer,automated_reminder,False,False,False,False,True
inv_000681,cust_001116,2026-03-11T00:00:00,25007.92,1,0,False,4.1,True,True,0,0.02,True,12,cash_flow_issue,escalate_to_collections,True,False,True,True,True
inv_000682,cust_000470,2026-07-16T00:00:00,5241.77,5,5,False,13.4,False,True,0,2.2,True,9,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,False,True,False
inv_000683,cust_000899,2026-05-20T00:00:00,570208.07,1,5,False,7.0,True,True,0,1.11,True,12,cash_flow_issue,escalate_to_collections,True,False,False,True,True
inv_000684,cust_001050,2026-02-26T00:00:00,87307.5,30,5,False,15.4,True,True,0,0.54,True,18,chronic_late_payer,automated_reminder,True,False,True,True,False
inv_000685,cust_000159,2026-07-17T00:00:00,86342.94,5,0,False,2.8,True,True,0,18.18,True,12,invoice_error,automated_reminder,False,False,False,False,False
inv_000686,cust_001465,2026-05-31T00:00:00,41284.65,5,3,False,20.9,False,True,0,0.02,True,16,chronic_late_payer,do_nothing,False,False,False,True,True
inv_000687,cust_000740,2026-07-06T00:00:00,49925.55,45,6,False,23.8,True,True,0,0.09,False,10,chronic_late_payer,do_nothing,False,False,False,False,True
inv_000688,cust_000291,2026-05-16T00:00:00,71359.35,45,4,False,9.4,True,True,3,4.9,False,17,invoice_error,do_nothing,False,False,False,False,False
inv_000689,cust_000891,2026-06-11T00:00:00,32048.11,5,1,False,8.5,False,True,0,2.04,True,16,cash_flow_issue,escalate_to_collections,False,False,True,False,False
inv_000690,cust_000200,2026-02-09T00:00:00,28468.19,5,2,False,25.7,False,True,0,0.19,False,9,chronic_late_payer,do_nothing,True,True,True,True,False
inv_000691,cust_001438,2026-03-04T00:00:00,64068.22,45,5,False,7.1,True,True,0,0.57,True,12,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000692,cust_001313,2026-05-07T00:00:00,39497.79,5,2,True,6.4,True,True,0,1.63,True,14,dispute_pending,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000693,cust_001296,2026-06-24T00:00:00,6849.78,1,4,False,3.5,True,True,0,0.19,False,17,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,True,False,False
inv_000694,cust_000528,2026-05-28T00:00:00,45004.25,30,2,False,22.2,True,True,0,0.92,True,12,chronic_late_payer,escalate_to_collections,False,False,False,False,False
inv_000695,cust_000164,2026-02-06T00:00:00,62577.27,45,7,False,20.9,False,True,0,0.26,False,15,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,True,True,True,False
inv_000696,cust_000100,2026-06-19T00:00:00,66634.98,15,0,False,1.0,True,True,0,1.27,True,12,cash_flow_issue,escalate_to_collections,False,False,True,True,False
inv_000697,cust_000511,2026-04-28T00:00:00,541725.69,15,4,False,22.6,False,True,0,0.9,False,18,chronic_late_payer,automated_reminder,False,False,False,False,False
inv_000698,cust_001257,2026-04-18T00:00:00,347258.71,15,4,True,8.2,True,True,0,1.44,True,9,dispute_pending,automated_reminder_with_payment_plan_offer,False,False,False,False,True
inv_000699,cust_001117,2026-07-15T00:00:00,151559.11,1,3,True,6.7,True,True,0,12.91,True,13,dispute_pending,automated_reminder,False,False,False,False,True
inv_000700,cust_000798,2026-02-27T00:00:00,83997.85,90,1,False,4.0,True,True,3,11.15,False,17,invoice_error,automated_reminder,False,False,False,False,False
inv_000701,cust_001264,2026-02-01T00:00:00,7974.37,5,3,False,6.5,True,True,0,0.73,True,15,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,False,True,False
inv_000702,cust_000506,2026-02-06T00:00:00,81583.09,15,7,False,11.0,True,True,1,14.1,False,18,invoice_error,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000703,cust_000960,2026-02-03T00:00:00,20092.47,60,6,False,10.4,False,True,0,1.34,True,16,cash_flow_issue,automated_reminder,True,False,True,True,True
inv_000704,cust_001178,2026-06-20T00:00:00,62835.09,30,4,False,14.0,True,False,0,0.95,True,18,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,False,True,False
inv_000705,cust_000366,2026-01-09T00:00:00,33576.51,45,5,False,20.2,True,True,0,0.01,True,15,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,False,True,False,False
inv_000706,cust_000296,2026-06-04T00:00:00,48807.26,120,4,False,9.6,True,True,0,0.48,True,15,cash_flow_issue,escalate_to_collections,False,False,True,False,False
inv_000707,cust_000162,2026-06-02T00:00:00,16083.59,90,0,False,5.7,True,True,0,1.22,True,15,cash_flow_issue,escalate_to_collections,True,False,False,True,True
inv_000708,cust_000213,2026-05-29T00:00:00,38379.33,5,7,False,31.3,True,True,0,0.67,True,11,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000709,cust_001220,2026-01-29T00:00:00,18157.6,1,5,False,9.7,True,True,0,1.28,True,9,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,True,True,True
inv_000710,cust_001281,2026-04-18T00:00:00,6496.96,1,0,True,0.0,False,True,0,2.18,True,13,dispute_pending,do_nothing,False,False,False,False,False
inv_000711,cust_000376,2026-02-03T00:00:00,53836.79,1,4,True,8.2,True,True,1,7.95,True,17,dispute_pending,do_nothing,False,False,False,False,True
inv_000712,cust_001430,2026-03-16T00:00:00,66521.32,30,6,False,18.8,True,False,0,0.99,True,11,chronic_late_payer,automated_reminder,True,False,True,False,False
inv_000713,cust_000529,2026-06-11T00:00:00,17146.61,5,0,False,7.8,True,True,0,0.49,True,17,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,True,True,False
inv_000714,cust_001155,2026-07-02T00:00:00,34900.27,90,8,False,3.7,False,True,0,0.3,True,13,chronic_late_payer,do_nothing,False,False,True,False,False
inv_000715,cust_000966,2026-01-10T00:00:00,5623.78,30,3,False,2.9,False,True,0,1.31,False,17,cash_flow_issue,do_nothing,True,True,True,True,True
inv_000716,cust_000736,2026-03-21T00:00:00,84464.18,90,3,False,21.7,True,True,0,1.62,True,17,chronic_late_payer,automated_reminder,False,False,False,True,False
inv_000717,cust_001284,2026-05-01T00:00:00,15987.12,15,3,False,21.5,False,True,0,0.91,False,9,chronic_late_payer,escalate_to_collections,False,False,False,False,False
inv_000718,cust_000381,2026-04-03T00:00:00,27221.18,5,4,False,29.3,True,True,0,0.51,False,9,chronic_late_payer,do_nothing,False,False,True,True,True
inv_000719,cust_000274,2026-07-16T00:00:00,81851.53,30,4,False,3.8,True,False,1,8.93,True,10,dispute_pending,do_nothing,False,False,False,False,False
inv_000720,cust_001420,2026-05-20T00:00:00,45232.61,15,8,False,26.9,True,False,0,0.49,True,10,chronic_late_payer,escalate_to_collections,False,True,True,True,False
inv_000721,cust_001178,2026-02-09T00:00:00,15683.39,5,4,False,6.4,True,True,0,0.93,False,13,cash_flow_issue,escalate_to_collections,False,False,False,False,False
inv_000722,cust_000556,2026-02-28T00:00:00,1613548.51,15,7,False,19.1,False,True,0,0.51,True,16,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000723,cust_000510,2026-03-24T00:00:00,76593.59,90,2,False,6.2,False,True,0,1.37,True,12,cash_flow_issue,escalate_to_collections,True,True,True,True,True
inv_000724,cust_001313,2026-04-04T00:00:00,104015.16,15,2,True,8.7,True,True,0,5.7,True,12,dispute_pending,automated_reminder,False,False,False,False,False
inv_000725,cust_001313,2026-05-08T00:00:00,57484.9,45,2,False,11.3,True,False,0,0.73,False,9,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,False,False,False,True
inv_000726,cust_001230,2026-01-13T00:00:00,242643.82,15,6,False,26.4,True,True,0,0.84,True,11,chronic_late_payer,do_nothing,False,False,False,False,False
inv_000727,cust_000624,2026-01-02T00:00:00,39847.85,15,6,False,5.0,True,True,0,2.11,True,18,cash_flow_issue,do_nothing,False,False,False,False,False
inv_000728,cust_000071,2026-02-03T00:00:00,16471.3,45,3,False,5.7,True,False,2,2.59,True,17,invoice_error,escalate_to_collections,False,False,False,False,False
inv_000729,cust_001068,2026-02-02T00:00:00,32601.07,1,5,False,15.4,True,True,0,1.01,True,16,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,False,False,True,False
inv_000730,cust_000197,2026-02-10T00:00:00,70731.95,5,4,False,15.6,True,True,0,0.58,True,17,chronic_late_payer,escalate_to_collections,True,True,True,True,True
inv_000731,cust_000278,2026-05-13T00:00:00,116754.15,45,1,False,9.7,True,True,1,8.41,False,11,invoice_error,do_nothing,False,False,False,False,False
inv_000732,cust_000109,2026-05-14T00:00:00,25633.25,30,1,False,2.4,True,True,0,0.17,True,18,cash_flow_issue,escalate_to_collections,False,False,False,False,False
inv_000733,cust_000245,2026-02-01T00:00:00,358896.82,5,5,False,25.2,False,True,0,1.59,True,10,chronic_late_payer,automated_reminder,False,False,False,False,False
inv_000734,cust_000523,2026-04-07T00:00:00,67526.42,15,3,False,12.3,True,True,0,1.08,True,13,cash_flow_issue,automated_reminder,True,True,True,True,True
inv_000735,cust_000388,2026-06-05T00:00:00,148173.35,120,8,False,21.3,True,True,0,0.78,True,11,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,False,True,True,True
inv_000736,cust_000190,2026-05-09T00:00:00,29748.23,5,2,False,6.9,True,True,1,10.25,False,11,invoice_error,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000737,cust_001060,2026-01-13T00:00:00,28852.73,30,4,False,31.0,False,True,0,0.57,False,10,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,True,True,False,True
inv_000738,cust_000499,2026-02-10T00:00:00,34474.29,5,3,False,10.0,True,True,1,24.03,False,15,invoice_error,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000739,cust_000996,2026-03-24T00:00:00,27871.52,60,4,False,15.5,True,False,1,2.53,False,18,invoice_error,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000740,cust_001420,2026-01-09T00:00:00,39195.38,5,4,False,8.8,True,True,0,1.5,False,9,cash_flow_issue,do_nothing,False,False,True,True,True
inv_000741,cust_000637,2026-04-01T00:00:00,403893.42,90,1,False,12.1,False,True,0,0.84,True,13,cash_flow_issue,do_nothing,False,False,False,True,False
inv_000742,cust_001230,2026-03-11T00:00:00,330970.87,15,1,False,9.9,True,True,1,0.5,True,12,cash_flow_issue,do_nothing,True,True,True,True,True
inv_000743,cust_000076,2026-05-28T00:00:00,42133.1,90,5,False,24.1,True,True,0,0.3,True,17,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,True,False,False,False
inv_000744,cust_000741,2026-05-13T00:00:00,14400.17,60,6,True,14.6,True,True,0,2.14,True,12,dispute_pending,automated_reminder,False,False,False,False,False
inv_000745,cust_001119,2026-06-04T00:00:00,9808.03,45,6,False,25.5,True,True,0,1.0,False,12,chronic_late_payer,automated_reminder,True,False,True,False,False
inv_000746,cust_000624,2026-05-10T00:00:00,38653.33,5,2,True,5.2,True,True,0,0.1,True,11,dispute_pending,escalate_to_collections,False,False,False,False,False
inv_000747,cust_000471,2026-04-04T00:00:00,205224.51,120,6,False,18.5,True,True,0,0.56,True,16,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,False,True,False,False
inv_000748,cust_001156,2026-01-18T00:00:00,68251.31,30,0,False,2.1,True,True,0,0.89,True,9,cash_flow_issue,escalate_to_collections,True,True,True,False,True
inv_000749,cust_001235,2026-01-15T00:00:00,12526.86,90,3,False,5.3,True,True,0,0.39,False,13,cash_flow_issue,automated_reminder,False,False,False,True,False
inv_000750,cust_001435,2026-07-14T00:00:00,75908.45,5,1,False,12.5,True,True,0,0.34,True,16,cash_flow_issue,escalate_to_collections,True,True,False,True,True
inv_000751,cust_000383,2026-04-27T00:00:00,294986.54,15,8,False,7.7,False,True,0,7.35,True,16,dispute_pending,automated_reminder,True,False,True,False,False
inv_000752,cust_001257,2026-03-27T00:00:00,956492.44,45,4,False,14.4,True,True,0,0.36,True,17,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,False,True,True,True
inv_000753,cust_001449,2026-06-03T00:00:00,48926.38,90,4,False,13.7,True,True,0,0.35,False,12,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,True,False,False
inv_000754,cust_000547,2026-01-22T00:00:00,45987.0,15,4,False,13.0,True,True,0,1.07,True,11,cash_flow_issue,do_nothing,False,False,False,True,False
inv_000755,cust_000724,2026-06-14T00:00:00,71434.24,30,1,False,25.6,True,True,0,0.11,True,17,chronic_late_payer,escalate_to_collections,True,False,True,True,True
inv_000756,cust_000779,2026-07-01T00:00:00,11084.02,15,4,False,16.8,True,True,0,0.31,True,17,cash_flow_issue,do_nothing,True,True,True,True,False
inv_000757,cust_000035,2026-06-12T00:00:00,10777.44,45,8,False,29.7,True,True,0,1.44,False,11,chronic_late_payer,escalate_to_collections,True,True,True,True,True
inv_000758,cust_001292,2026-07-01T00:00:00,45576.7,30,0,False,3.9,True,False,1,8.5,True,14,invoice_error,automated_reminder,False,False,False,False,False
inv_000759,cust_001239,2026-01-07T00:00:00,299542.57,90,0,True,10.9,False,True,1,2.35,True,16,dispute_pending,automated_reminder,False,False,False,False,False
inv_000760,cust_000386,2026-04-25T00:00:00,125752.21,15,4,False,9.6,True,True,0,0.87,True,18,cash_flow_issue,do_nothing,False,False,False,True,False
inv_000761,cust_000057,2026-04-24T00:00:00,48600.04,45,5,False,10.4,True,True,2,0.11,False,14,invoice_error,automated_reminder,False,False,False,False,False
inv_000762,cust_001283,2026-03-24T00:00:00,106369.5,15,0,False,2.7,True,True,0,0.64,True,18,cash_flow_issue,do_nothing,False,False,True,True,False
inv_000763,cust_000248,2026-03-10T00:00:00,50410.73,15,4,False,7.7,False,True,0,0.26,True,16,cash_flow_issue,do_nothing,False,False,False,False,False
inv_000764,cust_000501,2026-05-23T00:00:00,52699.09,1,8,False,19.6,False,True,0,1.14,True,14,chronic_late_payer,automated_reminder,False,False,False,False,False
inv_000765,cust_000197,2026-06-25T00:00:00,57687.17,30,6,False,33.2,False,True,0,0.31,False,10,chronic_late_payer,automated_reminder,False,False,False,False,False
inv_000766,cust_000911,2026-04-09T00:00:00,3000.0,15,7,False,9.1,False,True,0,0.46,True,18,cash_flow_issue,automated_reminder,False,False,False,False,True
inv_000767,cust_001001,2026-04-25T00:00:00,16791.19,60,4,False,5.1,False,True,1,22.67,False,10,invoice_error,escalate_to_collections,False,False,False,False,False
inv_000768,cust_000883,2026-04-30T00:00:00,31001.69,15,2,False,7.6,True,True,1,0.46,True,16,cash_flow_issue,escalate_to_collections,True,False,True,True,True
inv_000769,cust_000463,2026-07-12T00:00:00,63152.65,30,2,False,4.1,True,False,0,3.34,True,13,invoice_error,automated_reminder_with_payment_plan_offer,False,False,False,False,True
inv_000770,cust_000296,2026-01-24T00:00:00,22147.11,45,4,False,27.1,True,True,0,0.44,False,15,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,False,True,True,True
inv_000771,cust_000901,2026-01-10T00:00:00,16539.23,15,4,False,27.9,True,True,1,0.53,True,13,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,True,True,True,False
inv_000772,cust_001060,2026-04-07T00:00:00,38870.53,90,3,False,11.0,True,True,3,7.52,False,15,invoice_error,escalate_to_collections,False,False,False,False,False
inv_000773,cust_000305,2026-03-03T00:00:00,10479.38,60,2,False,16.0,True,True,0,1.27,False,12,chronic_late_payer,escalate_to_collections,False,False,False,False,False
inv_000774,cust_000660,2026-05-20T00:00:00,25176.5,60,0,False,5.0,False,True,1,0.18,True,11,cash_flow_issue,do_nothing,True,True,False,True,True
inv_000775,cust_001449,2026-02-11T00:00:00,37371.62,1,4,False,3.1,True,True,0,1.53,True,11,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,False,True,False
inv_000776,cust_001292,2026-03-01T00:00:00,18123.6,1,8,False,19.8,True,True,0,0.91,True,17,chronic_late_payer,do_nothing,False,False,False,True,False
