txn_id,customer_id,failed_at,payment_method,bank,amount,decline_code,retry_count,hour_of_day,day_of_month,true_root_cause,is_fraudulent,logged_action,logged_recovered,po_do_nothing,po_immediate_retry,po_delayed_retry@12,po_delayed_retry@48,po_prompt_new_payment_method
txn_002362,cust_000682,2026-01-10T08:42:00,card,ICICI,948.74,54,0,8,31,expired_card,False,delayed_retry@12,False,False,False,False,False,False
txn_002363,cust_001180,2026-02-22T11:06:00,card,ICICI,334.09,54,0,11,19,expired_card,False,prompt_new_payment_method,False,False,False,False,False,False
txn_002364,cust_001336,2026-06-25T02:09:00,card,Kotak,387.66,14,3,2,24,invalid_details,False,delayed_retry@12,False,False,False,False,False,False
txn_002365,cust_000749,2026-05-12T10:26:00,card,SBI,3527.17,61,2,10,18,insufficient_funds,False,prompt_new_payment_method,False,False,False,True,False,False
txn_002366,cust_001045,2026-06-07T08:59:00,card,IDFC,1644.89,82,0,8,17,invalid_details,False,do_nothing,False,False,False,False,False,True
txn_002367,cust_000076,2026-01-01T13:32:00,netbanking,ICICI,2071.33,05,0,13,15,technical_bank_side,False,prompt_new_payment_method,True,False,True,True,True,True
txn_002368,cust_001461,2026-02-26T16:37:00,card,Yes Bank,1867.33,51,3,16,7,technical_bank_side,False,prompt_new_payment_method,False,False,True,True,False,False
txn_002369,cust_001352,2026-02-10T16:51:00,netbanking,Kotak,363.02,54,0,16,15,expired_card,False,immediate_retry,False,False,False,False,False,False
txn_002370,cust_000669,2026-05-03T21:16:00,upi,HDFC,482.13,14,1,21,21,expired_card,False,do_nothing,False,False,False,False,False,False
txn_002371,cust_001334,2026-01-02T15:42:00,wallet,IDFC,848.3,91,1,15,16,technical_bank_side,False,prompt_new_payment_method,False,False,False,False,False,False
txn_002372,cust_001037,2026-02-25T14:51:00,upi,IDFC,612.86,51,0,14,4,insufficient_funds,False,immediate_retry,False,True,False,True,True,False
txn_002373,cust_000674,2026-06-23T08:08:00,card,IDFC,2160.45,14,0,8,12,expired_card,False,do_nothing,False,False,False,False,False,False
txn_002374,cust_000139,2026-07-03T10:02:00,upi,ICICI,460.64,51,0,10,7,insufficient_funds,False,prompt_new_payment_method,True,False,False,False,True,True
txn_002375,cust_000725,2026-01-31T23:22:00,card,HDFC,1313.14,14,1,23,5,invalid_details,False,do_nothing,False,False,False,False,False,False
txn_002376,cust_001006,2026-06-15T10:30:00,upi,Kotak,4598.57,14,2,10,13,invalid_details,False,do_nothing,True,True,False,False,False,True
txn_002377,cust_000018,2026-04-14T04:40:00,upi,Axis,521.72,05,1,4,13,technical_bank_side,False,prompt_new_payment_method,False,False,True,False,False,False
txn_002378,cust_000744,2026-03-15T05:58:00,upi,HDFC,3661.33,05,0,5,19,insufficient_funds,False,delayed_retry@48,True,False,True,True,True,False
txn_002379,cust_000524,2026-06-08T19:03:00,upi,Kotak,719.01,05,0,19,13,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,False
txn_002380,cust_000309,2026-05-16T23:21:00,netbanking,Yes Bank,139.33,82,2,23,25,invalid_details,False,prompt_new_payment_method,False,False,False,False,False,False
txn_002381,cust_001414,2026-06-25T01:32:00,card,IDFC,4121.98,63,0,1,21,fraud_suspected,True,prompt_new_payment_method,False,False,False,False,False,False
txn_002382,cust_000356,2026-03-15T22:18:00,upi,HDFC,1235.45,14,0,22,3,invalid_details,False,delayed_retry@48,False,False,False,False,False,False
txn_002383,cust_001209,2026-01-28T05:25:00,card,SBI,3658.81,61,0,5,23,insufficient_funds,False,immediate_retry,False,False,False,True,True,False
txn_002384,cust_000750,2026-05-23T05:58:00,upi,Axis,379.38,51,0,5,15,technical_bank_side,False,delayed_retry@12,False,False,True,False,False,False
txn_002385,cust_000708,2026-05-07T10:22:00,upi,SBI,1097.0,05,0,10,17,technical_bank_side,False,prompt_new_payment_method,False,False,False,False,False,False
txn_002386,cust_000656,2026-03-24T19:19:00,upi,Axis,3790.42,51,0,19,30,insufficient_funds,False,prompt_new_payment_method,False,False,False,True,True,False
txn_002387,cust_000401,2026-02-06T13:00:00,card,IDFC,2911.59,54,2,13,29,expired_card,False,prompt_new_payment_method,True,False,False,False,False,True
txn_002388,cust_000633,2026-06-07T12:56:00,wallet,HDFC,1428.04,63,0,12,2,fraud_suspected,True,prompt_new_payment_method,False,False,False,False,False,False
txn_002389,cust_000416,2026-02-01T18:25:00,card,ICICI,1387.13,05,2,18,12,technical_bank_side,False,immediate_retry,True,True,True,True,True,True
txn_002390,cust_000211,2026-04-03T03:52:00,card,ICICI,685.69,54,1,3,17,expired_card,False,immediate_retry,False,False,False,False,False,True
txn_002391,cust_000597,2026-05-12T06:35:00,card,Kotak,1351.38,14,2,6,13,invalid_details,False,prompt_new_payment_method,True,False,False,False,False,True
txn_002392,cust_000642,2026-03-21T14:04:00,upi,HDFC,1865.66,91,1,14,2,technical_bank_side,False,prompt_new_payment_method,False,False,True,True,False,False
txn_002393,cust_000140,2026-05-11T19:10:00,upi,IDFC,385.2,05,1,19,28,technical_bank_side,False,immediate_retry,True,True,True,False,False,False
txn_002394,cust_000217,2026-03-29T11:36:00,upi,Axis,269.41,61,1,11,26,insufficient_funds,False,delayed_retry@48,False,True,False,True,False,False
txn_002395,cust_000532,2026-04-03T08:51:00,upi,ICICI,418.42,51,0,8,7,insufficient_funds,False,do_nothing,False,False,False,False,False,False
txn_002396,cust_000773,2026-02-12T09:04:00,upi,Kotak,1012.52,65,0,9,16,insufficient_funds,False,prompt_new_payment_method,False,False,True,True,True,False
txn_002397,cust_000977,2026-03-29T08:34:00,card,HDFC,1302.62,51,1,8,23,insufficient_funds,False,do_nothing,False,False,False,False,False,False
txn_002398,cust_001254,2026-06-08T17:16:00,card,HDFC,2242.92,51,0,17,30,insufficient_funds,False,delayed_retry@48,True,False,False,False,True,False
txn_002399,cust_000426,2026-05-24T22:16:00,upi,IDFC,203.47,51,0,22,23,insufficient_funds,False,do_nothing,False,False,False,True,False,False
txn_002400,cust_001120,2026-02-28T11:48:00,card,IDFC,1512.47,14,2,11,26,invalid_details,False,delayed_retry@48,False,False,False,False,False,True
txn_002401,cust_000666,2026-02-07T16:42:00,card,Kotak,310.08,14,0,16,17,invalid_details,False,delayed_retry@12,False,False,False,False,False,False
txn_002402,cust_001275,2026-06-07T02:37:00,upi,Yes Bank,1285.7,05,2,2,9,technical_bank_side,False,prompt_new_payment_method,True,False,True,False,False,True
txn_002403,cust_001100,2026-05-22T23:09:00,upi,Kotak,3012.08,91,0,23,1,technical_bank_side,False,delayed_retry@12,True,False,True,True,True,False
txn_002404,cust_001310,2026-02-28T09:20:00,upi,IDFC,1193.11,51,1,9,7,fraud_suspected,False,immediate_retry,False,False,False,False,False,False
txn_002405,cust_000451,2026-07-18T03:40:00,upi,Yes Bank,147.28,51,1,3,30,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,False
txn_002406,cust_000066,2026-07-13T02:01:00,card,Axis,1086.26,51,1,2,28,insufficient_funds,False,immediate_retry,False,True,False,True,True,False
txn_002407,cust_001107,2026-07-07T11:19:00,card,IDFC,405.92,14,3,11,10,invalid_details,False,immediate_retry,False,False,False,False,False,False
txn_002408,cust_000420,2026-06-10T16:20:00,card,ICICI,2383.26,61,0,16,2,insufficient_funds,False,immediate_retry,False,False,False,False,False,False
txn_002409,cust_000386,2026-02-12T18:43:00,card,Yes Bank,562.04,61,1,18,27,insufficient_funds,False,immediate_retry,False,False,False,False,False,False
txn_002410,cust_000198,2026-07-09T11:27:00,card,ICICI,975.86,51,2,11,10,insufficient_funds,False,delayed_retry@48,False,False,False,False,False,False
txn_002411,cust_001166,2026-02-21T08:52:00,netbanking,Axis,2014.44,14,1,8,31,invalid_details,False,delayed_retry@12,False,True,False,False,False,True
txn_002412,cust_001439,2026-06-17T06:22:00,upi,IDFC,1754.81,59,1,6,15,fraud_suspected,True,do_nothing,False,False,False,False,False,False
txn_002413,cust_001359,2026-03-21T15:08:00,upi,Yes Bank,1373.0,54,1,15,13,expired_card,False,prompt_new_payment_method,True,False,False,False,False,True
txn_002414,cust_000557,2026-05-24T09:30:00,netbanking,IDFC,1580.43,14,1,9,13,invalid_details,False,immediate_retry,False,False,False,False,False,False
txn_002415,cust_000666,2026-02-10T13:10:00,upi,SBI,1695.49,96,1,13,5,technical_bank_side,False,prompt_new_payment_method,False,False,True,False,False,False
txn_002416,cust_000560,2026-07-11T00:54:00,card,HDFC,3835.64,59,0,0,10,fraud_suspected,True,delayed_retry@12,True,False,False,True,False,True
txn_002417,cust_000932,2026-07-07T19:17:00,netbanking,Axis,365.54,54,0,19,13,expired_card,False,delayed_retry@12,False,False,False,False,False,False
txn_002418,cust_000159,2026-02-22T21:39:00,upi,ICICI,5802.48,54,2,21,31,expired_card,False,immediate_retry,False,False,False,False,False,False
txn_002419,cust_000367,2026-07-16T16:22:00,card,ICICI,969.4,61,3,16,10,insufficient_funds,False,prompt_new_payment_method,True,False,False,False,True,True
txn_002420,cust_001000,2026-01-01T21:33:00,upi,Kotak,121.13,63,2,21,3,fraud_suspected,True,do_nothing,False,False,False,False,False,False
txn_002421,cust_000507,2026-04-06T15:07:00,card,SBI,874.75,12,1,15,25,invalid_details,False,do_nothing,False,False,False,False,False,True
txn_002422,cust_000614,2026-03-05T21:44:00,card,Kotak,1088.92,82,0,21,21,invalid_details,False,immediate_retry,False,False,False,False,False,False
txn_002423,cust_001154,2026-03-14T20:06:00,card,Yes Bank,64.96,91,0,20,23,technical_bank_side,False,prompt_new_payment_method,False,False,False,True,False,False
txn_002424,cust_000446,2026-05-12T12:03:00,card,IDFC,1741.91,91,0,12,15,technical_bank_side,False,do_nothing,True,True,True,False,True,False
txn_002425,cust_000136,2026-03-13T21:02:00,upi,IDFC,1631.86,12,1,21,15,invalid_details,False,delayed_retry@12,False,False,False,False,False,False
txn_002426,cust_001232,2026-06-28T20:33:00,card,Kotak,1843.76,51,2,20,23,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,False
txn_002427,cust_000318,2026-06-17T03:55:00,upi,SBI,1616.94,54,0,3,25,expired_card,False,prompt_new_payment_method,True,True,False,True,False,True
txn_002428,cust_001009,2026-06-19T06:02:00,netbanking,IDFC,1028.65,14,0,6,3,invalid_details,False,do_nothing,False,False,False,False,False,False
txn_002429,cust_000583,2026-07-05T13:30:00,upi,Yes Bank,1293.78,59,3,13,4,fraud_suspected,True,immediate_retry,False,False,False,False,False,False
txn_002430,cust_000533,2026-01-24T12:12:00,card,HDFC,542.11,51,1,12,21,insufficient_funds,False,delayed_retry@48,True,False,False,False,True,False
txn_002431,cust_001137,2026-01-08T19:15:00,netbanking,SBI,1269.04,61,0,19,7,insufficient_funds,False,delayed_retry@48,False,False,True,False,False,False
txn_002432,cust_001282,2026-03-14T10:53:00,card,Yes Bank,809.13,51,0,10,7,insufficient_funds,False,delayed_retry@48,False,False,False,True,False,False
txn_002433,cust_000821,2026-05-12T10:31:00,card,Yes Bank,2977.01,61,0,10,21,insufficient_funds,False,immediate_retry,False,False,False,False,True,False
txn_002434,cust_000675,2026-02-09T01:32:00,card,Axis,4178.84,51,1,1,29,insufficient_funds,False,do_nothing,False,False,False,False,False,False
txn_002435,cust_001080,2026-06-15T17:02:00,card,SBI,2803.01,34,0,17,9,fraud_suspected,True,delayed_retry@12,False,False,False,False,False,False
txn_002436,cust_000353,2026-07-09T12:14:00,card,Kotak,1009.86,12,0,12,15,technical_bank_side,False,immediate_retry,True,False,True,False,False,False
txn_002437,cust_001191,2026-03-17T10:14:00,upi,Yes Bank,1497.8,12,0,10,15,invalid_details,False,do_nothing,False,False,False,False,False,False
txn_002438,cust_000803,2026-05-09T02:10:00,upi,Kotak,929.97,54,1,2,5,expired_card,False,prompt_new_payment_method,False,False,False,False,False,False
txn_002439,cust_000741,2026-06-24T14:28:00,upi,SBI,262.97,54,0,14,26,expired_card,False,do_nothing,False,False,False,False,False,False
txn_002440,cust_000086,2026-06-05T12:37:00,upi,Axis,5403.44,54,0,12,13,expired_card,False,delayed_retry@48,False,False,False,False,False,True
txn_002441,cust_000481,2026-05-11T22:33:00,card,IDFC,603.83,51,0,22,18,insufficient_funds,False,delayed_retry@48,False,False,False,True,False,False
txn_002442,cust_000449,2026-02-13T10:41:00,upi,Yes Bank,1777.74,91,0,10,19,technical_bank_side,False,do_nothing,False,False,True,False,True,False
txn_002443,cust_000273,2026-07-19T23:49:00,upi,SBI,171.8,51,0,23,25,insufficient_funds,False,delayed_retry@48,False,False,False,True,False,False
txn_002444,cust_001462,2026-04-13T15:06:00,upi,Yes Bank,7342.02,96,3,15,21,technical_bank_side,False,do_nothing,False,False,False,False,False,True
txn_002445,cust_001391,2026-04-25T21:40:00,upi,Axis,516.63,12,2,21,25,invalid_details,False,do_nothing,True,True,False,False,False,True
txn_002446,cust_001093,2026-01-03T01:21:00,upi,SBI,357.83,51,1,1,17,insufficient_funds,False,immediate_retry,False,False,False,True,False,False
txn_002447,cust_000142,2026-04-28T00:40:00,upi,SBI,3542.58,05,2,0,15,expired_card,False,delayed_retry@12,False,True,False,False,False,True
txn_002448,cust_000246,2026-05-16T11:27:00,upi,HDFC,342.52,05,0,11,28,insufficient_funds,False,delayed_retry@48,True,False,True,True,True,True
txn_002449,cust_001216,2026-06-12T22:42:00,upi,ICICI,2220.81,91,2,22,27,technical_bank_side,False,prompt_new_payment_method,False,False,False,True,False,False
txn_002450,cust_000910,2026-01-29T22:50:00,upi,Axis,867.93,14,0,22,5,invalid_details,False,immediate_retry,False,False,False,False,False,True
txn_002451,cust_000436,2026-07-05T14:52:00,netbanking,Axis,929.28,05,1,14,2,insufficient_funds,False,delayed_retry@48,False,False,False,False,False,False
txn_002452,cust_000532,2026-04-21T17:38:00,card,IDFC,363.52,61,0,17,14,insufficient_funds,False,delayed_retry@12,True,True,False,True,True,False
txn_002453,cust_000138,2026-07-03T05:42:00,card,Yes Bank,329.98,54,0,5,2,expired_card,False,immediate_retry,False,False,False,False,False,False
txn_002454,cust_000745,2026-02-12T01:56:00,upi,Kotak,724.74,12,1,1,18,invalid_details,False,delayed_retry@12,False,False,False,False,False,True
txn_002455,cust_001466,2026-03-06T18:47:00,netbanking,ICICI,1304.48,51,0,18,14,insufficient_funds,False,delayed_retry@48,True,False,False,True,True,False
txn_002456,cust_000429,2026-03-18T21:57:00,card,Yes Bank,1464.64,14,1,21,14,invalid_details,False,immediate_retry,False,False,False,True,False,True
txn_002457,cust_001269,2026-02-23T01:17:00,card,Kotak,789.71,05,0,1,27,technical_bank_side,False,delayed_retry@48,True,False,True,False,True,False
txn_002458,cust_000602,2026-06-04T17:13:00,upi,HDFC,392.91,05,0,17,31,technical_bank_side,False,do_nothing,False,False,False,False,False,False
txn_002459,cust_000768,2026-02-20T13:49:00,card,ICICI,195.52,61,1,13,16,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,False,False
txn_002460,cust_001005,2026-05-15T23:56:00,netbanking,SBI,2280.12,51,0,23,24,insufficient_funds,False,prompt_new_payment_method,False,True,True,True,True,False
txn_002461,cust_000327,2026-06-02T13:07:00,card,HDFC,401.86,91,0,13,17,technical_bank_side,False,do_nothing,False,False,False,False,False,False
txn_002462,cust_001473,2026-04-03T09:42:00,card,IDFC,1429.27,51,1,9,2,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,True,False
txn_002463,cust_001056,2026-05-12T23:38:00,card,HDFC,2191.26,65,0,23,11,insufficient_funds,False,delayed_retry@48,False,False,False,False,False,False
txn_002464,cust_000924,2026-05-06T12:07:00,card,ICICI,754.89,65,3,12,30,insufficient_funds,False,delayed_retry@48,True,False,False,True,True,False
txn_002465,cust_000337,2026-03-29T07:52:00,card,Kotak,1279.15,51,0,7,19,technical_bank_side,False,delayed_retry@48,True,False,True,True,True,False
txn_002466,cust_001140,2026-06-07T03:44:00,netbanking,Kotak,5484.4,91,1,3,17,technical_bank_side,False,delayed_retry@12,False,False,True,False,False,False
txn_002467,cust_001326,2026-02-03T09:06:00,card,Kotak,783.77,59,0,9,19,fraud_suspected,True,prompt_new_payment_method,False,False,False,False,False,False
txn_002468,cust_000488,2026-04-13T17:15:00,upi,HDFC,1099.52,05,1,17,31,invalid_details,False,immediate_retry,False,False,False,False,False,False
txn_002469,cust_000160,2026-02-11T07:30:00,upi,ICICI,365.3,05,1,7,15,technical_bank_side,False,delayed_retry@12,True,False,True,True,True,False
txn_002470,cust_000902,2026-04-09T11:55:00,netbanking,Axis,409.09,05,2,11,25,expired_card,False,immediate_retry,False,False,False,False,False,False
txn_002471,cust_000645,2026-07-19T01:20:00,wallet,SBI,921.68,14,2,1,19,invalid_details,False,immediate_retry,False,False,False,False,False,False
txn_002472,cust_000117,2026-03-29T11:25:00,upi,Yes Bank,1076.77,51,1,11,6,technical_bank_side,False,immediate_retry,False,False,False,True,False,False
txn_002473,cust_000621,2026-06-25T22:56:00,upi,HDFC,2911.57,05,0,22,24,insufficient_funds,False,delayed_retry@12,True,False,False,True,False,False
txn_002474,cust_000464,2026-06-18T14:20:00,card,SBI,1308.64,65,2,14,30,insufficient_funds,False,delayed_retry@48,True,True,True,False,True,True
txn_002475,cust_000037,2026-04-13T12:42:00,upi,SBI,1209.75,82,0,12,23,invalid_details,False,prompt_new_payment_method,False,False,False,False,False,False
txn_002476,cust_000050,2026-02-14T04:17:00,wallet,ICICI,1376.07,05,0,4,6,technical_bank_side,False,immediate_retry,True,False,True,False,True,True
txn_002477,cust_000287,2026-02-02T18:04:00,card,SBI,2589.79,54,1,18,22,expired_card,False,delayed_retry@48,False,False,True,False,False,True
txn_002478,cust_000338,2026-05-12T12:04:00,card,SBI,2974.94,05,1,12,9,technical_bank_side,False,delayed_retry@12,False,False,True,False,False,False
txn_002479,cust_000132,2026-03-02T06:28:00,upi,SBI,2537.08,05,0,6,21,insufficient_funds,False,delayed_retry@48,True,False,False,False,True,False
txn_002480,cust_000225,2026-04-06T04:04:00,card,SBI,4192.98,65,1,4,14,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,True,False
txn_002481,cust_000403,2026-04-11T13:18:00,card,IDFC,2676.55,96,1,13,23,technical_bank_side,False,do_nothing,True,True,True,True,False,True
txn_002482,cust_001205,2026-02-21T15:01:00,card,ICICI,1911.98,51,0,15,16,insufficient_funds,False,delayed_retry@48,False,False,True,True,False,True
txn_002483,cust_000669,2026-05-29T15:33:00,card,IDFC,11778.98,51,0,15,4,insufficient_funds,False,delayed_retry@48,False,False,False,False,False,False
txn_002484,cust_000879,2026-06-06T04:27:00,upi,Yes Bank,3144.19,91,0,4,17,technical_bank_side,False,do_nothing,False,False,True,True,False,False
txn_002485,cust_001406,2026-03-10T10:20:00,card,HDFC,881.29,51,1,10,13,insufficient_funds,False,delayed_retry@12,False,False,False,False,True,True
txn_002486,cust_001310,2026-01-16T23:14:00,card,HDFC,1091.61,14,2,23,8,invalid_details,False,delayed_retry@12,False,False,False,False,False,False
txn_002487,cust_000240,2026-01-23T19:22:00,card,IDFC,3250.99,65,0,19,16,insufficient_funds,False,delayed_retry@12,True,False,False,True,False,False
txn_002488,cust_000736,2026-02-15T03:13:00,upi,Yes Bank,1035.28,51,1,3,5,insufficient_funds,False,prompt_new_payment_method,False,False,False,True,False,False
txn_002489,cust_000514,2026-05-02T12:14:00,upi,HDFC,5216.03,51,0,12,6,insufficient_funds,False,do_nothing,False,False,True,True,True,True
txn_002490,cust_001231,2026-07-11T18:40:00,card,IDFC,288.35,51,0,18,17,insufficient_funds,False,do_nothing,False,False,True,True,True,False
txn_002491,cust_000992,2026-03-21T20:40:00,upi,SBI,3375.83,91,2,20,16,technical_bank_side,False,immediate_retry,False,False,False,False,False,False
txn_002492,cust_001383,2026-06-13T08:35:00,netbanking,ICICI,583.01,54,1,8,17,expired_card,False,delayed_retry@48,False,False,False,False,False,True
txn_002493,cust_000821,2026-01-17T19:17:00,card,Kotak,111.43,05,1,19,22,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,True,False
txn_002494,cust_001309,2026-04-22T12:26:00,wallet,Yes Bank,498.17,96,0,12,18,technical_bank_side,False,delayed_retry@48,True,False,True,True,True,False
txn_002495,cust_000879,2026-03-08T01:11:00,card,Yes Bank,2003.57,61,0,1,31,insufficient_funds,False,delayed_retry@12,True,True,True,True,True,True
txn_002496,cust_001476,2026-02-05T05:54:00,wallet,Yes Bank,1345.9,65,2,5,3,insufficient_funds,False,immediate_retry,False,False,False,False,False,False
txn_002497,cust_001197,2026-04-18T00:27:00,card,Axis,265.02,34,0,0,20,fraud_suspected,True,delayed_retry@48,False,False,False,False,False,False
txn_002498,cust_000737,2026-06-14T14:25:00,card,HDFC,5921.97,96,0,14,31,technical_bank_side,False,delayed_retry@48,False,False,False,False,False,False
txn_002499,cust_000666,2026-03-26T23:21:00,upi,Axis,223.37,54,0,23,30,expired_card,False,immediate_retry,False,False,False,False,False,True
txn_002500,cust_000414,2026-07-15T17:36:00,wallet,Axis,1296.53,51,0,17,3,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,False,False
txn_002501,cust_000042,2026-05-30T04:28:00,upi,IDFC,338.41,54,2,4,26,expired_card,False,prompt_new_payment_method,True,False,False,False,False,True
txn_002502,cust_001313,2026-01-08T14:04:00,card,HDFC,425.86,54,2,14,5,expired_card,False,immediate_retry,False,True,False,False,False,True
txn_002503,cust_000634,2026-04-21T11:36:00,upi,Axis,5203.57,51,2,11,4,technical_bank_side,False,do_nothing,False,False,False,True,False,False
txn_002504,cust_000891,2026-01-13T14:54:00,card,IDFC,1686.36,61,0,14,2,insufficient_funds,False,delayed_retry@12,False,False,False,False,True,False
txn_002505,cust_000952,2026-01-10T15:04:00,upi,IDFC,746.34,05,2,15,15,invalid_details,False,delayed_retry@48,False,False,False,False,False,False
txn_002506,cust_000544,2026-06-22T17:47:00,netbanking,ICICI,427.47,51,1,17,30,insufficient_funds,False,delayed_retry@12,True,False,False,True,False,False
txn_002507,cust_001301,2026-06-03T08:35:00,card,Axis,289.96,65,0,8,1,insufficient_funds,False,do_nothing,False,False,False,False,True,False
txn_002508,cust_001215,2026-02-28T08:16:00,upi,Axis,784.44,91,0,8,18,technical_bank_side,False,delayed_retry@12,False,False,True,False,False,False
txn_002509,cust_000040,2026-06-20T05:39:00,upi,HDFC,207.0,14,0,5,8,expired_card,False,delayed_retry@12,False,False,False,False,False,False
txn_002510,cust_001188,2026-01-16T16:28:00,card,Kotak,1433.64,91,0,16,16,technical_bank_side,False,delayed_retry@48,False,False,True,True,False,False
txn_002511,cust_000868,2026-07-06T16:19:00,wallet,Kotak,1180.61,14,1,16,12,expired_card,False,prompt_new_payment_method,False,False,False,False,False,False
txn_002512,cust_001126,2026-06-29T19:09:00,wallet,SBI,491.49,33,2,19,9,expired_card,False,prompt_new_payment_method,False,False,False,False,False,False
txn_002513,cust_001475,2026-05-14T20:21:00,card,Kotak,592.07,05,3,20,24,technical_bank_side,False,immediate_retry,False,True,False,False,True,True
txn_002514,cust_000536,2026-05-02T05:04:00,card,Yes Bank,2108.12,14,0,5,21,invalid_details,False,prompt_new_payment_method,True,False,False,False,False,True
txn_002515,cust_001156,2026-02-06T06:44:00,card,Kotak,428.29,54,0,6,21,expired_card,False,delayed_retry@48,False,False,False,False,False,True
txn_002516,cust_001430,2026-02-24T11:22:00,card,Axis,1473.57,91,0,11,20,technical_bank_side,False,prompt_new_payment_method,True,False,True,False,True,True
txn_002517,cust_001208,2026-04-30T02:01:00,upi,Axis,1727.71,05,0,2,9,insufficient_funds,False,delayed_retry@48,False,False,False,True,False,False
txn_002518,cust_000508,2026-05-10T03:11:00,card,Kotak,199.17,59,1,3,12,fraud_suspected,True,prompt_new_payment_method,False,False,False,False,False,False
txn_002519,cust_000206,2026-02-06T20:42:00,upi,Kotak,367.18,96,2,20,31,invalid_details,False,delayed_retry@48,False,False,True,False,False,False
txn_002520,cust_000474,2026-06-05T12:35:00,upi,IDFC,534.94,59,0,12,20,fraud_suspected,True,delayed_retry@12,False,True,False,False,False,False
txn_002521,cust_000732,2026-02-04T13:30:00,upi,Kotak,973.68,05,0,13,29,technical_bank_side,False,prompt_new_payment_method,False,False,True,False,False,False
txn_002522,cust_001107,2026-07-17T06:32:00,upi,Yes Bank,1120.68,82,0,6,13,invalid_details,False,delayed_retry@48,False,True,False,False,False,True
txn_002523,cust_000035,2026-03-25T20:37:00,card,ICICI,347.62,12,0,20,19,invalid_details,False,do_nothing,False,False,False,False,False,False
txn_002524,cust_000046,2026-06-05T20:50:00,card,Kotak,1090.19,12,0,20,2,invalid_details,False,delayed_retry@12,False,False,False,False,False,False
txn_002525,cust_000429,2026-05-09T16:29:00,card,Yes Bank,4160.39,54,1,16,23,expired_card,False,delayed_retry@48,False,False,False,False,False,False
txn_002526,cust_001102,2026-02-06T18:25:00,upi,Yes Bank,1787.54,82,3,18,5,invalid_details,False,do_nothing,False,False,False,False,False,True
txn_002527,cust_001307,2026-03-15T09:12:00,card,IDFC,959.39,33,0,9,11,expired_card,False,immediate_retry,False,True,False,False,False,True
txn_002528,cust_001004,2026-04-14T00:18:00,netbanking,SBI,2507.06,05,0,0,26,fraud_suspected,True,delayed_retry@12,False,False,False,False,False,False
txn_002529,cust_000057,2026-05-19T15:51:00,wallet,ICICI,1199.8,51,0,15,26,technical_bank_side,False,immediate_retry,False,False,False,True,False,False
txn_002530,cust_000085,2026-04-30T12:01:00,card,SBI,793.87,33,1,12,7,fraud_suspected,False,delayed_retry@48,False,False,False,False,False,True
txn_002531,cust_000170,2026-04-09T21:23:00,upi,Axis,433.53,51,2,21,14,fraud_suspected,False,immediate_retry,False,False,False,False,True,True
txn_002532,cust_001411,2026-03-27T14:29:00,card,Kotak,2504.75,14,0,14,11,invalid_details,False,delayed_retry@12,False,False,False,False,False,False
txn_002533,cust_001383,2026-06-20T05:52:00,upi,Axis,250.08,05,0,5,16,invalid_details,False,delayed_retry@12,False,False,False,False,False,True
txn_002534,cust_000186,2026-05-17T01:18:00,netbanking,IDFC,15137.65,05,3,1,12,technical_bank_side,False,delayed_retry@48,False,False,False,False,False,False
txn_002535,cust_000088,2026-04-01T09:49:00,upi,Axis,410.54,59,2,9,3,fraud_suspected,True,immediate_retry,False,False,False,False,False,False
txn_002536,cust_000707,2026-01-04T14:45:00,netbanking,Yes Bank,1614.35,51,1,14,16,insufficient_funds,False,immediate_retry,False,False,False,False,False,False
txn_002537,cust_001204,2026-05-16T04:34:00,card,Kotak,1173.13,51,0,4,30,insufficient_funds,False,do_nothing,False,False,False,False,True,False
txn_002538,cust_000434,2026-07-05T06:38:00,wallet,Yes Bank,1334.51,05,1,6,25,expired_card,False,do_nothing,False,False,False,False,False,True
txn_002539,cust_000577,2026-06-08T16:05:00,netbanking,Axis,2922.26,14,2,16,15,invalid_details,False,delayed_retry@12,False,False,False,False,False,True
txn_002540,cust_000093,2026-01-10T17:08:00,upi,Kotak,297.41,05,1,17,22,technical_bank_side,False,delayed_retry@12,False,False,False,False,False,False
txn_002541,cust_000438,2026-06-24T20:53:00,upi,Axis,1954.55,96,1,20,24,technical_bank_side,False,immediate_retry,True,False,True,False,False,False
txn_002542,cust_000646,2026-01-28T09:32:00,card,Axis,5103.25,63,0,9,12,fraud_suspected,True,delayed_retry@48,False,False,False,False,False,False
txn_002543,cust_000551,2026-02-08T16:51:00,card,Yes Bank,1119.45,51,0,16,15,insufficient_funds,False,do_nothing,False,False,False,False,False,False
txn_002544,cust_000622,2026-01-10T23:34:00,card,IDFC,685.27,54,1,23,23,expired_card,False,delayed_retry@12,False,False,False,False,False,True
txn_002545,cust_000436,2026-02-23T04:15:00,upi,IDFC,969.2,14,2,4,24,invalid_details,False,delayed_retry@48,False,False,False,False,False,True
